"","cycle","state","state_abb","party","vote_share","total_votes","election_day","incumbant_party","winning_party","state_winner","run_date"
"504",1988,"District of Columbia","DC","other",0.0224339864265827,4326.99999999999,"1988-11-08","rep","rep","dem",2021-01-11
"505",1988,"Florida","FL","dem",0.385072169319155,1656701,"1988-11-08","rep","rep","rep",2021-01-11
"506",1988,"Florida","FL","rep",0.60871559089262,2618885,"1988-11-08","rep","rep","rep",2021-01-11
"507",1988,"Florida","FL","other",0.00614808824927429,26451,"1988-11-08","rep","rep","rep",2021-01-11
"508",1988,"Georgia","GA","dem",0.394984284444916,714792,"1988-11-08","rep","rep","rep",2021-01-11
"509",1988,"Georgia","GA","rep",0.597528723437175,1081331,"1988-11-08","rep","rep","rep",2021-01-11
"510",1988,"Georgia","GA","other",0.00747870332303312,13534,"1988-11-08","rep","rep","rep",2021-01-11
"511",1988,"Hawaii","HI","dem",0.542694400794446,192364,"1988-11-08","rep","rep","dem",2021-01-11
"512",1988,"Hawaii","HI","rep",0.447510445436875,158625,"1988-11-08","rep","rep","dem",2021-01-11
"513",1988,"Hawaii","HI","other",0.00979515376867977,3472,"1988-11-08","rep","rep","dem",2021-01-11
"514",1988,"Idaho","ID","dem",0.360106414193776,147272,"1988-11-08","rep","rep","rep",2021-01-11
"515",1988,"Idaho","ID","rep",0.620784511257605,253881,"1988-11-08","rep","rep","rep",2021-01-11
"516",1988,"Idaho","ID","other",0.0191090745486199,7814.99999999998,"1988-11-08","rep","rep","rep",2021-01-11
"517",1988,"Illinois","IL","dem",0.486045552650512,2215940,"1988-11-08","rep","rep","rep",2021-01-11
"518",1988,"Illinois","IL","rep",0.506882687887136,2310939,"1988-11-08","rep","rep","rep",2021-01-11
"519",1988,"Illinois","IL","other",0.00707175946235238,32241,"1988-11-08","rep","rep","rep",2021-01-11
"520",1988,"Indiana","IN","dem",0.396861876741026,860643.000000001,"1988-11-08","rep","rep","rep",2021-01-11
"521",1988,"Indiana","IN","rep",0.598427756625063,1297763,"1988-11-08","rep","rep","rep",2021-01-11
"522",1988,"Indiana","IN","other",0.0047103666339116,10215,"1988-11-08","rep","rep","rep",2021-01-11
"523",1988,"Iowa","IA","dem",0.547119239825916,670557,"1988-11-08","rep","rep","dem",2021-01-11
"524",1988,"Iowa","IA","rep",0.44496472788333,545355,"1988-11-08","rep","rep","dem",2021-01-11
"525",1988,"Iowa","IA","other",0.00791603229075386,9702,"1988-11-08","rep","rep","dem",2021-01-11
"526",1988,"Kansas","KS","dem",0.425596448898538,422636,"1988-11-08","rep","rep","rep",2021-01-11
"527",1988,"Kansas","KS","rep",0.557929960807376,554049,"1988-11-08","rep","rep","rep",2021-01-11
"528",1988,"Kansas","KS","other",0.0164735902940857,16359,"1988-11-08","rep","rep","rep",2021-01-11
"529",1988,"Kentucky","KY","dem",0.438835946910323,580368,"1988-11-08","rep","rep","rep",2021-01-11
"530",1988,"Kentucky","KY","rep",0.55521479118983,734281,"1988-11-08","rep","rep","rep",2021-01-11
"531",1988,"Kentucky","KY","other",0.00594926189984703,7867.99999999999,"1988-11-08","rep","rep","rep",2021-01-11
"532",1988,"Louisiana","LA","dem",0.440645571004089,717460,"1988-11-08","rep","rep","rep",2021-01-11
"533",1988,"Louisiana","LA","rep",0.54274715299453,883702,"1988-11-08","rep","rep","rep",2021-01-11
"534",1988,"Louisiana","LA","other",0.0166072760013807,27040.0000000001,"1988-11-08","rep","rep","rep",2021-01-11
"535",1988,"Maine","ME","dem",0.438835388759267,243569,"1988-11-08","rep","rep","rep",2021-01-11
"536",1988,"Maine","ME","rep",0.553354292972515,307131,"1988-11-08","rep","rep","rep",2021-01-11
"537",1988,"Maine","ME","other",0.00781031826821732,4335,"1988-11-08","rep","rep","rep",2021-01-11
"538",1988,"Maine CD-1","ME-1","dem",0.438835388759267,NA,"1988-11-08","rep","rep","rep",2021-01-11
"539",1988,"Maine CD-1","ME-1","rep",0.553354292972515,NA,"1988-11-08","rep","rep","rep",2021-01-11
"540",1988,"Maine CD-1","ME-1","other",0.00781031826821732,NA,"1988-11-08","rep","rep","rep",2021-01-11
"541",1988,"Maine CD-2","ME-2","dem",0.438835388759267,NA,"1988-11-08","rep","rep","rep",2021-01-11
"542",1988,"Maine CD-2","ME-2","rep",0.553354292972515,NA,"1988-11-08","rep","rep","rep",2021-01-11
"543",1988,"Maine CD-2","ME-2","other",0.00781031826821732,NA,"1988-11-08","rep","rep","rep",2021-01-11
"544",1988,"Maryland","MD","dem",0.481990342740548,826304,"1988-11-08","rep","rep","rep",2021-01-11
"545",1988,"Maryland","MD","rep",0.511075866300971,876167,"1988-11-08","rep","rep","rep",2021-01-11
"546",1988,"Maryland","MD","other",0.00691979154878969,11863,"1988-11-08","rep","rep","rep",2021-01-11
"547",1988,"Massachusetts","MA","dem",0.532290514930677,1401415,"1988-11-08","rep","rep","dem",2021-01-11
"548",1988,"Massachusetts","MA","rep",0.453750587302269,1194635,"1988-11-08","rep","rep","dem",2021-01-11
"549",1988,"Massachusetts","MA","other",0.0139588977670549,36750.9999999999,"1988-11-08","rep","rep","dem",2021-01-11
"550",1988,"Michigan","MI","dem",0.456720783459334,1675783,"1988-11-08","rep","rep","rep",2021-01-11
"551",1988,"Michigan","MI","rep",0.535676937764825,1965486,"1988-11-08","rep","rep","rep",2021-01-11
"552",1988,"Michigan","MI","other",0.0076022787758407,27894,"1988-11-08","rep","rep","rep",2021-01-11
"553",1988,"Minnesota","MN","dem",0.529128334263326,1109471,"1988-11-08","rep","rep","dem",2021-01-11
"554",1988,"Minnesota","MN","rep",0.458957263245246,962336.999999999,"1988-11-08","rep","rep","dem",2021-01-11
"555",1988,"Minnesota","MN","other",0.0101908154846217,21367.9999999999,"1988-11-08","rep","rep","dem",2021-01-11
"556",1988,"Mississippi","MS","dem",0.390671445916221,363921,"1988-11-08","rep","rep","rep",2021-01-11
"557",1988,"Mississippi","MS","rep",0.598898367948541,557890.000000001,"1988-11-08","rep","rep","rep",2021-01-11
"558",1988,"Mississippi","MS","other",0.0104301861352382,9716.00000000003,"1988-11-08","rep","rep","rep",2021-01-11
"559",1988,"Missouri","MO","dem",0.478504491627286,1001619,"1988-11-08","rep","rep","rep",2021-01-11
"560",1988,"Missouri","MO","rep",0.51831573053676,1084953,"1988-11-08","rep","rep","rep",2021-01-11
"561",1988,"Missouri","MO","other",0.0031797778359548,6655.99999999999,"1988-11-08","rep","rep","rep",2021-01-11
"562",1988,"Montana","MT","dem",0.46198526556441,168936,"1988-11-08","rep","rep","rep",2021-01-11
"563",1988,"Montana","MT","rep",0.520715172530724,190412,"1988-11-08","rep","rep","rep",2021-01-11
"564",1988,"Montana","MT","other",0.0172995619048661,6326.00000000001,"1988-11-08","rep","rep","rep",2021-01-11
"565",1988,"Nebraska","NE","dem",0.391910380745769,259235,"1988-11-08","rep","rep","rep",2021-01-11
"566",1988,"Nebraska","NE","rep",0.601628204062195,397956,"1988-11-08","rep","rep","rep",2021-01-11
"567",1988,"Nebraska","NE","other",0.00646141519203586,4274,"1988-11-08","rep","rep","rep",2021-01-11
"568",1988,"Nevada","NV","dem",0.386841253974406,132738,"1988-11-08","rep","rep","rep",2021-01-11
"569",1988,"Nevada","NV","rep",0.600466874360671,206040,"1988-11-08","rep","rep","rep",2021-01-11
"570",1988,"Nevada","NV","other",0.0126918716649229,4354.99999999999,"1988-11-08","rep","rep","rep",2021-01-11
"571",1988,"New Hampshire","NH","dem",0.36334498640475,163696,"1988-11-08","rep","rep","rep",2021-01-11
"572",1988,"New Hampshire","NH","rep",0.624908717607236,281537,"1988-11-08","rep","rep","rep",2021-01-11
"573",1988,"New Hampshire","NH","other",0.011746295988014,5292.00000000001,"1988-11-08","rep","rep","rep",2021-01-11
"574",1988,"New Jersey","NJ","dem",0.425981423773041,1320352,"1988-11-08","rep","rep","rep",2021-01-11
"575",1988,"New Jersey","NJ","rep",0.562401094609449,1743192,"1988-11-08","rep","rep","rep",2021-01-11
"576",1988,"New Jersey","NJ","other",0.0116174816175107,36009.0000000001,"1988-11-08","rep","rep","rep",2021-01-11
"577",1988,"New Mexico","NM","dem",0.468935742548242,244497,"1988-11-08","rep","rep","rep",2021-01-11
"578",1988,"New Mexico","NM","rep",0.518503530007461,270341,"1988-11-08","rep","rep","rep",2021-01-11
"579",1988,"New Mexico","NM","other",0.0123823570591518,6455.99999999998,"1988-11-08","rep","rep","rep",2021-01-11
"580",1988,"New York","NY","dem",0.51619574993104,3347882,"1988-11-08","rep","rep","dem",2021-01-11
"581",1988,"New York","NY","rep",0.475180640188551,3081871,"1988-11-08","rep","rep","dem",2021-01-11
"582",1988,"New York","NY","other",0.00862360988040889,55930,"1988-11-08","rep","rep","dem",2021-01-11
"583",1988,"North Carolina","NC","dem",0.417063114642728,890166.999999999,"1988-11-08","rep","rep","rep",2021-01-11
"584",1988,"North Carolina","NC","rep",0.57968299779326,1237258,"1988-11-08","rep","rep","rep",2021-01-11
"585",1988,"North Carolina","NC","other",0.00266214386446586,5682,"1988-11-08","rep","rep","rep",2021-01-11
"586",1988,"North Dakota","ND","dem",0.429720010361265,127739,"1988-11-08","rep","rep","rep",2021-01-11
"587",1988,"North Dakota","ND","rep",0.560312318131205,166559,"1988-11-08","rep","rep","rep",2021-01-11
"588",1988,"North Dakota","ND","other",0.00996767150753042,2963,"1988-11-08","rep","rep","rep",2021-01-11
"589",1988,"Ohio","OH","dem",0.441468413607567,1939629,"1988-11-08","rep","rep","rep",2021-01-11
"590",1988,"Ohio","OH","rep",0.550017582452599,2416549,"1988-11-08","rep","rep","rep",2021-01-11
"591",1988,"Ohio","OH","other",0.00843434234230133,37057,"1988-11-08","rep","rep","rep",2021-01-11
"592",1988,"Oklahoma","OK","dem",0.412816514607578,483423,"1988-11-08","rep","rep","rep",2021-01-11
"593",1988,"Oklahoma","OK","rep",0.579287912583388,678367,"1988-11-08","rep","rep","rep",2021-01-11
"594",1988,"Oklahoma","OK","other",0.00789557280903405,9246,"1988-11-08","rep","rep","rep",2021-01-11
"595",1988,"Oregon","OR","dem",0.512781123979982,616206,"1988-11-08","rep","rep","dem",2021-01-11
"596",1988,"Oregon","OR","rep",0.466113669536504,560126,"1988-11-08","rep","rep","dem",2021-01-11
"597",1988,"Oregon","OR","other",0.0211052064835141,25362,"1988-11-08","rep","rep","dem",2021-01-11
"598",1988,"Pennsylvania","PA","dem",0.483867405044386,2194944,"1988-11-08","rep","rep","rep",2021-01-11
"599",1988,"Pennsylvania","PA","rep",0.507045796187204,2300087,"1988-11-08","rep","rep","rep",2021-01-11
"600",1988,"Pennsylvania","PA","other",0.0090867987684103,41220,"1988-11-08","rep","rep","rep",2021-01-11
"601",1988,"Rhode Island","RI","dem",0.556378545902101,225123,"1988-11-08","rep","rep","dem",2021-01-11
"602",1988,"Rhode Island","RI","rep",0.439326087063976,177761,"1988-11-08","rep","rep","dem",2021-01-11
"603",1988,"Rhode Island","RI","other",0.00416438058237071,1685,"1988-11-08","rep","rep","dem",2021-01-11
"604",1988,"South Carolina","SC","dem",0.375811985488976,370554,"1988-11-08","rep","rep","rep",2021-01-11
"605",1988,"South Carolina","SC","rep",0.615048138505835,606443,"1988-11-08","rep","rep","rep",2021-01-11
"606",1988,"South Carolina","SC","other",0.00913987600518859,9012,"1988-11-08","rep","rep","rep",2021-01-11
"607",1988,"South Dakota","SD","dem",0.465061295692208,145560,"1988-11-08","rep","rep","rep",2021-01-11
"608",1988,"South Dakota","SD","rep",0.528497624532335,165415,"1988-11-08","rep","rep","rep",2021-01-11
"609",1988,"South Dakota","SD","other",0.0064410797754568,2016,"1988-11-08","rep","rep","rep",2021-01-11
"610",1988,"Tennessee","TN","dem",0.415458517952636,679794.000000001,"1988-11-08","rep","rep","rep",2021-01-11
"611",1988,"Tennessee","TN","rep",0.578904812834225,947233.000000001,"1988-11-08","rep","rep","rep",2021-01-11
"612",1988,"Tennessee","TN","other",0.00546249045072574,8937.99999999999,"1988-11-08","rep","rep","rep",2021-01-11
"613",1988,"Texas","TX","dem",0.433493692203095,2352748,"1988-11-08","rep","rep","rep",2021-01-11
"614",1988,"Texas","TX","rep",0.559535579585843,3036829,"1988-11-08","rep","rep","rep",2021-01-11
"615",1988,"Texas","TX","other",0.00692098072561314,37563,"1988-11-08","rep","rep","rep",2021-01-11
"616",1988,"Utah","UT","dem",0.320464352836441,207343,"1988-11-08","rep","rep","rep",2021-01-11
"617",1988,"Utah","UT","rep",0.662189648350561,428442,"1988-11-08","rep","rep","rep",2021-01-11
"618",1988,"Utah","UT","other",0.0173459988129977,11223,"1988-11-08","rep","rep","rep",2021-01-11
"619",1988,"Vermont","VT","dem",0.475798099684377,115775,"1988-11-08","rep","rep","rep",2021-01-11
"620",1988,"Vermont","VT","rep",0.510960514203051,124331,"1988-11-08","rep","rep","rep",2021-01-11
"621",1988,"Vermont","VT","other",0.0132413861125723,3221.99999999999,"1988-11-08","rep","rep","rep",2021-01-11
"622",1988,"Virginia","VA","dem",0.392314048719457,859799,"1988-11-08","rep","rep","rep",2021-01-11
"623",1988,"Virginia","VA","rep",0.597351991162657,1309162,"1988-11-08","rep","rep","rep",2021-01-11
"624",1988,"Virginia","VA","other",0.010333960117886,22648,"1988-11-08","rep","rep","rep",2021-01-11
"625",1988,"Washington","WA","dem",0.500476879007834,933515.999999999,"1988-11-08","rep","rep","dem",2021-01-11
"626",1988,"Washington","WA","rep",0.484564292350689,903835,"1988-11-08","rep","rep","dem",2021-01-11
"627",1988,"Washington","WA","other",0.0149588286414765,27902,"1988-11-08","rep","rep","dem",2021-01-11
"628",1988,"West Virginia","WV","dem",0.521981108537894,341016,"1988-11-08","rep","rep","dem",2021-01-11
"629",1988,"West Virginia","WV","rep",0.474605509474048,310065,"1988-11-08","rep","rep","dem",2021-01-11
"630",1988,"West Virginia","WV","other",0.00341338198805776,2230,"1988-11-08","rep","rep","dem",2021-01-11
"631",1988,"Wisconsin","WI","dem",0.514140302462849,1126794,"1988-11-08","rep","rep","dem",2021-01-11
"632",1988,"Wisconsin","WI","rep",0.477959105825494,1047499,"1988-11-08","rep","rep","dem",2021-01-11
"633",1988,"Wisconsin","WI","other",0.00790059171165647,17315,"1988-11-08","rep","rep","dem",2021-01-11
"634",1988,"Wyoming","WY","dem",0.38013378570498,67112.9999999999,"1988-11-08","rep","rep","rep",2021-01-11
"635",1988,"Wyoming","WY","rep",0.605303849879072,106867,"1988-11-08","rep","rep","rep",2021-01-11
"636",1988,"Wyoming","WY","other",0.0145623644159478,2571,"1988-11-08","rep","rep","rep",2021-01-11
"637",1992,"Alabama","AL","dem",0.408800635048517,690080,"1992-11-03","rep","dem","rep",2021-01-11
"638",1992,"Alabama","AL","rep",0.476454035993981,804283,"1992-11-03","rep","dem","rep",2021-01-11
"639",1992,"Alabama","AL","other",0.114317026645972,192974,"1992-11-03","rep","dem","rep",2021-01-11
"640",1992,"Alaska","AK","dem",0.30287111324302,78294.0000000001,"1992-11-03","rep","dem","rep",2021-01-11
"641",1992,"Alaska","AK","rep",0.394574980851508,102000,"1992-11-03","rep","dem","rep",2021-01-11
"642",1992,"Alaska","AK","other",0.30114194641517,77846.9999999999,"1992-11-03","rep","dem","rep",2021-01-11
"643",1992,"Arizona","AZ","dem",0.365204525967148,543050,"1992-11-03","rep","dem","rep",2021-01-11
"644",1992,"Arizona","AZ","rep",0.384731417811328,572086,"1992-11-03","rep","dem","rep",2021-01-11
"645",1992,"Arizona","AZ","other",0.250058676171422,371831,"1992-11-03","rep","dem","rep",2021-01-11
"646",1992,"Arkansas","AR","dem",0.53207952849252,505823,"1992-11-03","rep","dem","dem",2021-01-11
"647",1992,"Arkansas","AR","rep",0.3548339930553,337324,"1992-11-03","rep","dem","dem",2021-01-11
"648",1992,"Arkansas","AR","other",0.11308647845218,107506,"1992-11-03","rep","dem","dem",2021-01-11
"649",1992,"California","CA","dem",0.460065878402809,5121325,"1992-11-03","rep","dem","dem",2021-01-11
"650",1992,"California","CA","rep",0.326146693759213,3630574,"1992-11-03","rep","dem","dem",2021-01-11
"651",1992,"California","CA","other",0.213394945848894,2375453,"1992-11-03","rep","dem","dem",2021-01-11
"652",1992,"Colorado","CO","dem",0.401280286519074,629681.000000001,"1992-11-03","rep","dem","dem",2021-01-11
"653",1992,"Colorado","CO","rep",0.358690526262124,562850,"1992-11-03","rep","dem","dem",2021-01-11
"654",1992,"Colorado","CO","other",0.240029187218802,376649,"1992-11-03","rep","dem","dem",2021-01-11
"655",1992,"Connecticut","CT","dem",0.42218572959541,682317.999999999,"1992-11-03","rep","dem","dem",2021-01-11
"656",1992,"Connecticut","CT","rep",0.357832412217632,578312.999999999,"1992-11-03","rep","dem","dem",2021-01-11
"657",1992,"Connecticut","CT","other",0.219981858186957,355525,"1992-11-03","rep","dem","dem",2021-01-11
"658",1992,"Delaware","DE","dem",0.435239279055314,126054,"1992-11-03","rep","dem","dem",2021-01-11
"659",1992,"Delaware","DE","rep",0.353266349009046,102313,"1992-11-03","rep","dem","dem",2021-01-11
"660",1992,"Delaware","DE","other",0.21149437193564,61253.0000000001,"1992-11-03","rep","dem","dem",2021-01-11
"661",1992,"District of Columbia","DC","dem",0.84640904856485,192619,"1992-11-03","rep","dem","dem",2021-01-11
"662",1992,"District of Columbia","DC","rep",0.0909514351501942,20698,"1992-11-03","rep","dem","dem",2021-01-11
"663",1992,"District of Columbia","DC","other",0.0596690278241611,13579,"1992-11-03","rep","dem","dem",2021-01-11
"664",1992,"Florida","FL","dem",0.389901215645298,2071698,"1992-11-03","rep","dem","rep",2021-01-11
"665",1992,"Florida","FL","rep",0.409024969360439,2173310,"1992-11-03","rep","dem","rep",2021-01-11
"666",1992,"Florida","FL","other",0.201029022515184,1068146,"1992-11-03","rep","dem","rep",2021-01-11
"667",1992,"Georgia","GA","dem",0.434686853359976,1008966,"1992-11-03","rep","dem","dem",2021-01-11
"668",1992,"Georgia","GA","rep",0.428778531863534,995252,"1992-11-03","rep","dem","dem",2021-01-11
"669",1992,"Georgia","GA","other",0.136470852811967,316766.999999999,"1992-11-03","rep","dem","dem",2021-01-11
"670",1992,"Hawaii","HI","dem",0.480927577901631,179310,"1992-11-03","rep","dem","dem",2021-01-11
"671",1992,"Hawaii","HI","rep",0.366970459336663,136822,"1992-11-03","rep","dem","dem",2021-01-11
"672",1992,"Hawaii","HI","other",0.152101962761706,56710,"1992-11-03","rep","dem","dem",2021-01-11
"673",1992,"Idaho","ID","dem",0.284192120535807,137013,"1992-11-03","rep","dem","rep",2021-01-11
"674",1992,"Idaho","ID","rep",0.420325898024119,202645,"1992-11-03","rep","dem","rep",2021-01-11
"675",1992,"Idaho","ID","other",0.295481981440074,142456,"1992-11-03","rep","dem","rep",2021-01-11
"676",1992,"Illinois","IL","dem",0.485796778199173,2453350,"1992-11-03","rep","dem","dem",2021-01-11
"677",1992,"Illinois","IL","rep",0.3433746713221,1734096,"1992-11-03","rep","dem","dem",2021-01-11
"678",1992,"Illinois","IL","other",0.170824194178518,862689.000000002,"1992-11-03","rep","dem","dem",2021-01-11
"679",1992,"Indiana","IN","dem",0.36793905643464,848420,"1992-11-03","rep","dem","rep",2021-01-11
"680",1992,"Indiana","IN","rep",0.429067801277695,989375,"1992-11-03","rep","dem","rep",2021-01-11
"681",1992,"Indiana","IN","other",0.202289286781437,466452.999999999,"1992-11-03","rep","dem","rep",2021-01-11
"682",1992,"Iowa","IA","dem",0.432858386233055,586353,"1992-11-03","rep","dem","dem",2021-01-11
"683",1992,"Iowa","IA","rep",0.372721387088654,504891,"1992-11-03","rep","dem","dem",2021-01-11
"684",1992,"Iowa","IA","other",0.194420226678291,263363,"1992-11-03","rep","dem","dem",2021-01-11
"685",1992,"Kansas","KS","dem",0.337384941360276,390434,"1992-11-03","rep","dem","rep",2021-01-11
"686",1992,"Kansas","KS","rep",0.388815245982669,449951,"1992-11-03","rep","dem","rep",2021-01-11
"687",1992,"Kansas","KS","other",0.273645133749728,316672,"1992-11-03","rep","dem","rep",2021-01-11
"688",1992,"Kentucky","KY","dem",0.445511420724764,665104,"1992-11-03","rep","dem","dem",2021-01-11
"689",1992,"Kentucky","KY","rep",0.413408801661196,617178,"1992-11-03","rep","dem","dem",2021-01-11
"690",1992,"Kentucky","KY","other",0.141048295264251,210571,"1992-11-03","rep","dem","dem",2021-01-11
"691",1992,"Louisiana","LA","dem",0.455845391412484,815971,"1992-11-03","rep","dem","dem",2021-01-11
"692",1992,"Louisiana","LA","rep",0.409708958071348,733386,"1992-11-03","rep","dem","dem",2021-01-11
"693",1992,"Louisiana","LA","other",0.134445650516168,240659.999999999,"1992-11-03","rep","dem","dem",2021-01-11
"694",1992,"Maine","ME","dem",0.3876679730213,263420,"1992-11-03","rep","dem","dem",2021-01-11
"695",1992,"Maine","ME","rep",0.303906260347697,206504,"1992-11-03","rep","dem","dem",2021-01-11
"696",1992,"Maine","ME","other",0.308425766631003,209575,"1992-11-03","rep","dem","dem",2021-01-11
"697",1992,"Maine CD-1","ME-1","dem",0.3876679730213,NA,"1992-11-03","rep","dem","dem",2021-01-11
"698",1992,"Maine CD-1","ME-1","rep",0.303906260347697,NA,"1992-11-03","rep","dem","dem",2021-01-11
"699",1992,"Maine CD-1","ME-1","other",0.308425766631003,NA,"1992-11-03","rep","dem","dem",2021-01-11
"700",1992,"Maine CD-2","ME-2","dem",0.3876679730213,NA,"1992-11-03","rep","dem","dem",2021-01-11
"701",1992,"Maine CD-2","ME-2","rep",0.303906260347697,NA,"1992-11-03","rep","dem","dem",2021-01-11
"702",1992,"Maine CD-2","ME-2","other",0.308425766631003,NA,"1992-11-03","rep","dem","dem",2021-01-11
"703",1992,"Maryland","MD","dem",0.498126051859839,988570.999999999,"1992-11-03","rep","dem","dem",2021-01-11
"704",1992,"Maryland","MD","rep",0.356294026947767,707093.999999999,"1992-11-03","rep","dem","dem",2021-01-11
"705",1992,"Maryland","MD","other",0.145579921192393,288914.999999999,"1992-11-03","rep","dem","dem",2021-01-11
"706",1992,"Massachusetts","MA","dem",0.475414109279278,1318639,"1992-11-03","rep","dem","dem",2021-01-11
"707",1992,"Massachusetts","MA","rep",0.290243879575897,805039.000000001,"1992-11-03","rep","dem","dem",2021-01-11
"708",1992,"Massachusetts","MA","other",0.234342011144825,649986,"1992-11-03","rep","dem","dem",2021-01-11
"709",1992,"Michigan","MI","dem",0.437736874843994,1871182,"1992-11-03","rep","dem","dem",2021-01-11
"710",1992,"Michigan","MI","rep",0.363756479150569,1554940,"1992-11-03","rep","dem","dem",2021-01-11
"711",1992,"Michigan","MI","other",0.198292828480681,847636.999999998,"1992-11-03","rep","dem","dem",2021-01-11
"712",1992,"Minnesota","MN","dem",0.434846512784781,1020997,"1992-11-03","rep","dem","dem",2021-01-11
"713",1992,"Minnesota","MN","rep",0.318508331530341,747841.000000001,"1992-11-03","rep","dem","dem",2021-01-11
"714",1992,"Minnesota","MN","other",0.245580822062499,576611,"1992-11-03","rep","dem","dem",2021-01-11
"715",1992,"Mississippi","MS","dem",0.407680641438674,400258,"1992-11-03","rep","dem","rep",2021-01-11
"716",1992,"Mississippi","MS","rep",0.496838946702615,487793.000000001,"1992-11-03","rep","dem","rep",2021-01-11
"717",1992,"Mississippi","MS","other",0.0954804118587116,93742,"1992-11-03","rep","dem","rep",2021-01-11
"718",1992,"Missouri","MO","dem",0.440716857569409,1053873,"1992-11-03","rep","dem","dem",2021-01-11
"719",1992,"Missouri","MO","rep",0.339216817841565,811158.999999999,"1992-11-03","rep","dem","dem",2021-01-11
"720",1992,"Missouri","MO","other",0.220066324589026,526238,"1992-11-03","rep","dem","dem",2021-01-11
"721",1992,"Montana","MT","dem",0.376311245229345,154507,"1992-11-03","rep","dem","dem",2021-01-11
"722",1992,"Montana","MT","rep",0.351224965475921,144207,"1992-11-03","rep","dem","dem",2021-01-11
"723",1992,"Montana","MT","other",0.272463789294735,111869,"1992-11-03","rep","dem","dem",2021-01-11
"724",1992,"Nebraska","NE","dem",0.294034541574356,216864,"1992-11-03","rep","dem","rep",2021-01-11
"725",1992,"Nebraska","NE","rep",0.465975003592996,343678,"1992-11-03","rep","dem","rep",2021-01-11
"726",1992,"Nebraska","NE","other",0.239990454832648,177004,"1992-11-03","rep","dem","rep",2021-01-11
"727",1992,"Nebraska CD-1","NE-1","dem",0.294034541574356,NA,"1992-11-03","rep","dem","rep",2021-01-11
"728",1992,"Nebraska CD-1","NE-1","rep",0.465975003592996,NA,"1992-11-03","rep","dem","rep",2021-01-11
"729",1992,"Nebraska CD-1","NE-1","other",0.239990454832648,NA,"1992-11-03","rep","dem","rep",2021-01-11
"730",1992,"Nebraska CD-2","NE-2","dem",0.294034541574356,NA,"1992-11-03","rep","dem","rep",2021-01-11
"731",1992,"Nebraska CD-2","NE-2","rep",0.465975003592996,NA,"1992-11-03","rep","dem","rep",2021-01-11
"732",1992,"Nebraska CD-2","NE-2","other",0.239990454832648,NA,"1992-11-03","rep","dem","rep",2021-01-11
"733",1992,"Nebraska CD-3","NE-3","dem",0.294034541574356,NA,"1992-11-03","rep","dem","rep",2021-01-11
"734",1992,"Nebraska CD-3","NE-3","rep",0.465975003592996,NA,"1992-11-03","rep","dem","rep",2021-01-11
"735",1992,"Nebraska CD-3","NE-3","other",0.239990454832648,NA,"1992-11-03","rep","dem","rep",2021-01-11
"736",1992,"Nevada","NV","dem",0.373575499982225,189148,"1992-11-03","rep","dem","dem",2021-01-11
"737",1992,"Nevada","NV","rep",0.3472679225309,175828,"1992-11-03","rep","dem","dem",2021-01-11
"738",1992,"Nevada","NV","other",0.279156577486876,141342,"1992-11-03","rep","dem","dem",2021-01-11
"739",1992,"New Hampshire","NH","dem",0.389117950913508,209040,"1992-11-03","rep","dem","dem",2021-01-11
"740",1992,"New Hampshire","NH","rep",0.376914270822669,202484,"1992-11-03","rep","dem","dem",2021-01-11
"741",1992,"New Hampshire","NH","other",0.233967778263824,125691,"1992-11-03","rep","dem","dem",2021-01-11
"742",1992,"New Jersey","NJ","dem",0.429539591230275,1436206,"1992-11-03","rep","dem","dem",2021-01-11
"743",1992,"New Jersey","NJ","rep",0.405810334627948,1356865,"1992-11-03","rep","dem","dem",2021-01-11
"744",1992,"New Jersey","NJ","other",0.164650074141777,550523.000000001,"1992-11-03","rep","dem","dem",2021-01-11
"745",1992,"New Mexico","NM","dem",0.458988466383385,261617,"1992-11-03","rep","dem","dem",2021-01-11
"746",1992,"New Mexico","NM","rep",0.373384609446548,212824,"1992-11-03","rep","dem","dem",2021-01-11
"747",1992,"New Mexico","NM","other",0.167626924170067,95544.9999999998,"1992-11-03","rep","dem","dem",2021-01-11
"748",1992,"New York","NY","dem",0.486543270703073,3444450,"1992-11-03","rep","dem","dem",2021-01-11
"749",1992,"New York","NY","rep",0.331474191714816,2346649,"1992-11-03","rep","dem","dem",2021-01-11
"750",1992,"New York","NY","other",0.181982537582111,1288333,"1992-11-03","rep","dem","dem",2021-01-11
"751",1992,"North Carolina","NC","dem",0.426533683021613,1114042,"1992-11-03","rep","dem","rep",2021-01-11
"752",1992,"North Carolina","NC","rep",0.434428087371021,1134661,"1992-11-03","rep","dem","rep",2021-01-11
"753",1992,"North Carolina","NC","other",0.139038229607366,363146.999999999,"1992-11-03","rep","dem","rep",2021-01-11
"754",1992,"North Dakota","ND","dem",0.321835051747135,99168,"1992-11-03","rep","dem","rep",2021-01-11
"755",1992,"North Dakota","ND","rep",0.442159716745691,136244,"1992-11-03","rep","dem","rep",2021-01-11
"756",1992,"North Dakota","ND","other",0.236005231507174,72721,"1992-11-03","rep","dem","rep",2021-01-11
"757",1992,"Ohio","OH","dem",0.401812805632102,1984942,"1992-11-03","rep","dem","dem",2021-01-11
"758",1992,"Ohio","OH","rep",0.383466124368847,1894310,"1992-11-03","rep","dem","dem",2021-01-11
